fecha,t_nac_media,t_nac_max,t_nac_min,sensacion_nac,ciudades_usadas,HDD,CDD,año,mes,fuente
2022-06-17,20.248656333872596,25.491317011701504,14.793674759299778,24.89610373726709,3,0.0,2.248656333872596,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-18,19.990281677627568,24.85355504452888,14.835366799382083,23.73714637057423,3,0.0,1.9902816776275678,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-19,17.07578671362786,20.494582485926678,13.960262413115709,20.042440621845543,3,0.9242132863721402,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-20,16.541189765829948,19.353728824590437,13.483050931406952,19.33683423336931,3,1.458810234170052,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-21,16.08872356280635,19.7012021753299,12.220119987961258,19.166030730012853,3,1.9112764371936493,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-22,15.067969658422516,18.01808551179689,11.724871032340458,17.03439088995089,3,2.9320303415774838,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-23,15.232597670719297,18.388380823689598,12.165447129974561,17.72199995087165,3,2.767402329280703,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-24,15.614236713019496,19.801857355834116,11.540526274829043,18.893774381952724,3,2.385763286980504,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-25,15.64828196551052,19.406478365045224,11.799189198558198,18.886740200788026,3,2.3517180344894797,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-26,15.733889654510614,18.87358677363791,11.976551945080933,18.6463227257419,3,2.266110345489386,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-27,15.839906987865067,19.39907766113238,12.451745755276075,20.01746852628952,3,2.160093012134933,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-28,16.303716921296154,20.530399326252883,11.666546583433139,20.709287576932358,3,1.6962830787038463,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-29,17.167830038634627,20.968250791965083,12.621856359492803,20.6414311318093,3,0.8321699613653735,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-30,16.927765025068084,20.33459039926427,13.261638035628156,20.00280843708254,3,1.0722349749319164,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-07-01,16.61229113276891,20.441302669207566,12.593059639062732,20.376963314666856,3,1.3877088672310904,0.0,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-02,18.026694623912146,21.8714116101771,13.747316886125763,22.72300795443093,3,0.0,0.026694623912145943,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-03,18.668207741526107,22.13388987834305,14.847091113806282,22.593908514976228,3,0.0,0.668207741526107,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-04,18.817348265137902,22.320046370046214,14.984261239315444,22.34514411021096,3,0.0,0.8173482651379018,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-05,19.022715273430265,23.25457997900337,14.467741911786142,22.888972762921043,3,0.0,1.022715273430265,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-06,17.37435602833558,20.235186516701226,14.402177344392264,21.254029127372597,3,0.6256439716644202,0.0,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-07,17.381676439535283,21.567785639461725,13.326043621613445,20.857775347761,3,0.6183235604647166,0.0,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-08,18.141177288606332,22.656310490716464,13.462941578356162,22.96158557274818,3,0.0,0.1411772886063325,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-09,19.120087423211125,23.389034328320175,14.141484725330049,23.926507637736727,3,0.0,1.1200874232111246,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-10,19.933728816555426,24.44964041605744,14.6571172402172,24.381864263647522,3,0.0,1.9337288165554263,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-11,19.95533758867495,23.85717989608206,15.274457539216018,24.0183169028845,3,0.0,1.9553375886749507,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-12,20.140048868934514,24.227801584366347,15.358660163129082,24.583700120088974,3,0.0,2.140048868934514,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-13,20.897517985223384,25.3599417932353,15.680269400131362,25.458896822887933,3,0.0,2.8975179852233843,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-14,21.347585932716658,25.497892353585456,16.131290391711357,25.753688902066305,3,0.0,3.347585932716658,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-15,21.177395035786788,25.420669703211956,15.821803282508446,25.384538510313625,3,0.0,3.1773950357867875,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-16,21.218826930922095,25.529491961201458,16.33365856186625,25.461254932061692,3,0.0,3.218826930922095,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-17,21.212705647487553,25.533841656800817,16.325845983309677,24.92815740333251,3,0.0,3.212705647487553,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-18,20.62103758617262,25.030113308571725,16.05085094205908,25.13115224118255,3,0.0,2.621037586172619,2022,7,Open-Meteo (ERA5) + INE Padrón
