fecha,ciudad,latitud,longitud,temperatura_max,temperatura_min,temperatura_media,sensacion_max,sensacion_min,hora_amanecer,hora_atardecer,radiacion_acumulada,viento_max,precipitacion_total,año,mes,dia,fuente,HDD,CDD
2024-05-14,Valencia,39.47276,-0.3734436,25.4,15.1,19.7,24.4,15.1,06:47,21:07,25.17,24.2,0.0,2024,5,14,Open-Meteo (ERA5),0.0,1.6999999999999993
2024-05-15,Valencia,39.47276,-0.3734436,21.2,13.9,18.0,20.0,13.3,06:47,21:08,24.29,22.0,0.6,2024,5,15,Open-Meteo (ERA5),0.0,0.0
2024-05-16,Valencia,39.47276,-0.3734436,27.5,13.9,20.7,22.6,11.4,06:46,21:09,26.88,25.6,0.0,2024,5,16,Open-Meteo (ERA5),0.0,2.6999999999999993
2024-05-17,Valencia,39.47276,-0.3734436,27.0,14.2,20.4,24.7,12.0,06:45,21:10,20.98,30.8,0.0,2024,5,17,Open-Meteo (ERA5),0.0,2.3999999999999986
2024-05-18,Valencia,39.47276,-0.3734436,21.9,16.2,19.3,21.8,15.9,06:44,21:11,24.17,20.8,0.1,2024,5,18,Open-Meteo (ERA5),0.0,1.3000000000000007
2024-05-19,Valencia,39.47276,-0.3734436,22.5,16.9,19.2,22.5,17.8,06:43,21:12,21.05,17.2,1.1,2024,5,19,Open-Meteo (ERA5),0.0,1.1999999999999993
2024-05-20,Valencia,39.47276,-0.3734436,23.4,14.7,19.1,23.7,14.5,06:42,21:13,24.05,24.0,0.1,2024,5,20,Open-Meteo (ERA5),0.0,1.1000000000000014
2024-05-21,Valencia,39.47276,-0.3734436,28.1,14.6,20.2,26.8,13.9,06:42,21:14,24.67,21.1,0.4,2024,5,21,Open-Meteo (ERA5),0.0,2.1999999999999993
2024-05-22,Valencia,39.47276,-0.3734436,23.8,13.6,19.2,22.9,12.7,06:41,21:14,26.99,22.7,0.2,2024,5,22,Open-Meteo (ERA5),0.0,1.1999999999999993
2024-05-23,Valencia,39.47276,-0.3734436,22.8,14.2,19.3,21.7,14.0,06:40,21:15,25.56,21.7,0.0,2024,5,23,Open-Meteo (ERA5),0.0,1.3000000000000007
2024-05-24,Valencia,39.47276,-0.3734436,23.2,15.1,19.8,23.8,15.5,06:40,21:16,24.99,18.2,0.2,2024,5,24,Open-Meteo (ERA5),0.0,1.8000000000000007
2024-05-25,Valencia,39.47276,-0.3734436,23.6,16.6,20.1,24.4,17.7,06:39,21:17,27.64,21.6,0.0,2024,5,25,Open-Meteo (ERA5),0.0,2.1000000000000014
2024-05-26,Valencia,39.47276,-0.3734436,24.0,15.1,20.3,25.2,16.1,06:38,21:18,27.51,17.9,0.0,2024,5,26,Open-Meteo (ERA5),0.0,2.3000000000000007
2024-05-27,Valencia,39.47276,-0.3734436,24.5,18.0,21.1,25.2,18.8,06:38,21:19,23.15,18.8,0.1,2024,5,27,Open-Meteo (ERA5),0.0,3.1000000000000014
2024-05-28,Valencia,39.47276,-0.3734436,24.2,18.5,21.1,24.5,18.8,06:37,21:19,27.48,18.8,0.0,2024,5,28,Open-Meteo (ERA5),0.0,3.1000000000000014
2024-05-29,Valencia,39.47276,-0.3734436,27.0,16.3,21.9,27.0,16.7,06:37,21:20,27.32,19.0,0.0,2024,5,29,Open-Meteo (ERA5),0.0,3.8999999999999986
2024-05-30,Valencia,39.47276,-0.3734436,28.2,17.5,22.9,28.4,18.3,06:36,21:21,27.78,18.4,0.0,2024,5,30,Open-Meteo (ERA5),0.0,4.899999999999999
2024-05-31,Valencia,39.47276,-0.3734436,23.0,18.9,20.8,22.9,17.3,06:36,21:22,20.1,20.3,6.6,2024,5,31,Open-Meteo (ERA5),0.0,2.8000000000000007
2024-06-01,Valencia,39.47276,-0.3734436,23.5,19.5,21.3,22.2,20.0,06:36,21:22,19.23,17.9,0.1,2024,6,1,Open-Meteo (ERA5),0.0,3.3000000000000007
2024-06-02,Valencia,39.47276,-0.3734436,24.4,16.4,20.5,23.6,17.1,06:35,21:23,24.82,24.0,1.4,2024,6,2,Open-Meteo (ERA5),0.0,2.5
2024-06-03,Valencia,39.47276,-0.3734436,24.8,16.5,20.9,24.6,16.8,06:35,21:24,27.51,21.5,0.0,2024,6,3,Open-Meteo (ERA5),0.0,2.8999999999999986
2024-06-04,Valencia,39.47276,-0.3734436,26.0,17.0,22.2,25.5,16.8,06:35,21:24,26.59,21.4,0.0,2024,6,4,Open-Meteo (ERA5),0.0,4.199999999999999
2024-06-05,Valencia,39.47276,-0.3734436,26.4,17.6,22.5,27.4,18.6,06:34,21:25,27.08,18.8,0.0,2024,6,5,Open-Meteo (ERA5),0.0,4.5
2024-06-06,Valencia,39.47276,-0.3734436,27.9,17.7,23.3,29.4,17.6,06:34,21:25,26.31,18.5,0.0,2024,6,6,Open-Meteo (ERA5),0.0,5.300000000000001
2024-06-07,Valencia,39.47276,-0.3734436,28.0,19.5,23.9,28.0,18.2,06:34,21:26,25.92,22.4,0.0,2024,6,7,Open-Meteo (ERA5),0.0,5.899999999999999
2024-06-08,Valencia,39.47276,-0.3734436,27.4,19.3,23.6,28.4,18.7,06:34,21:27,26.81,18.1,0.2,2024,6,8,Open-Meteo (ERA5),0.0,5.600000000000001
2024-06-09,Valencia,39.47276,-0.3734436,32.0,20.2,25.2,31.9,18.7,06:34,21:27,24.62,23.9,0.2,2024,6,9,Open-Meteo (ERA5),0.0,7.199999999999999
2024-06-10,Valencia,39.47276,-0.3734436,25.2,19.2,22.6,25.3,20.1,06:33,21:28,23.27,16.6,0.1,2024,6,10,Open-Meteo (ERA5),0.0,4.600000000000001
2024-06-11,Valencia,39.47276,-0.3734436,22.5,18.1,20.4,22.9,19.2,06:33,21:28,19.5,19.0,5.8,2024,6,11,Open-Meteo (ERA5),0.0,2.3999999999999986
2024-06-12,Valencia,39.47276,-0.3734436,22.9,15.6,18.8,23.4,16.4,06:33,21:29,17.35,15.9,9.9,2024,6,12,Open-Meteo (ERA5),0.0,0.8000000000000007
2024-06-13,Valencia,39.47276,-0.3734436,23.5,14.7,19.8,24.6,14.6,06:33,21:29,25.38,20.9,0.0,2024,6,13,Open-Meteo (ERA5),0.0,1.8000000000000007
2024-06-14,Valencia,39.47276,-0.3734436,29.5,16.5,23.3,31.9,17.7,06:33,21:30,27.89,25.1,0.0,2024,6,14,Open-Meteo (ERA5),0.0,5.300000000000001
2024-06-15,Valencia,39.47276,-0.3734436,26.5,18.7,22.9,26.8,18.9,06:33,21:30,26.86,23.0,0.0,2024,6,15,Open-Meteo (ERA5),0.0,4.899999999999999
2024-06-16,Valencia,39.47276,-0.3734436,26.0,18.6,22.2,27.3,21.0,06:33,21:30,25.72,18.4,0.2,2024,6,16,Open-Meteo (ERA5),0.0,4.199999999999999
2024-06-17,Valencia,39.47276,-0.3734436,26.4,18.2,22.3,29.2,20.1,06:34,21:31,28.07,18.9,0.0,2024,6,17,Open-Meteo (ERA5),0.0,4.300000000000001
2024-06-18,Valencia,39.47276,-0.3734436,27.4,18.5,22.8,29.3,19.5,06:34,21:31,27.17,17.6,0.0,2024,6,18,Open-Meteo (ERA5),0.0,4.800000000000001
2024-06-19,Valencia,39.47276,-0.3734436,30.6,20.2,24.6,32.5,20.2,06:34,21:31,25.18,22.2,0.0,2024,6,19,Open-Meteo (ERA5),0.0,6.600000000000001
2024-06-20,Valencia,39.47276,-0.3734436,31.0,20.6,25.8,30.0,20.3,06:34,21:31,26.81,24.5,0.0,2024,6,20,Open-Meteo (ERA5),0.0,7.800000000000001
2024-06-21,Valencia,39.47276,-0.3734436,27.9,17.8,23.1,28.2,16.6,06:34,21:32,27.36,26.5,0.0,2024,6,21,Open-Meteo (ERA5),0.0,5.100000000000001
2024-06-22,Valencia,39.47276,-0.3734436,30.9,18.4,24.4,31.1,17.9,06:34,21:32,26.83,25.0,0.0,2024,6,22,Open-Meteo (ERA5),0.0,6.399999999999999
2024-06-23,Valencia,39.47276,-0.3734436,27.5,20.2,24.0,27.0,21.9,06:35,21:32,27.48,24.8,0.0,2024,6,23,Open-Meteo (ERA5),0.0,6.0
2024-06-24,Valencia,39.47276,-0.3734436,26.0,20.1,23.4,27.5,22.3,06:35,21:32,24.59,22.4,0.8,2024,6,24,Open-Meteo (ERA5),0.0,5.399999999999999
2024-06-25,Valencia,39.47276,-0.3734436,27.8,20.2,23.9,29.0,21.1,06:35,21:32,27.35,24.6,0.0,2024,6,25,Open-Meteo (ERA5),0.0,5.899999999999999
2024-06-26,Valencia,39.47276,-0.3734436,27.1,21.7,24.2,28.8,23.8,06:36,21:32,26.3,18.8,0.0,2024,6,26,Open-Meteo (ERA5),0.0,6.199999999999999
2024-06-27,Valencia,39.47276,-0.3734436,28.0,19.5,24.2,29.0,20.2,06:36,21:32,28.1,25.4,0.0,2024,6,27,Open-Meteo (ERA5),0.0,6.199999999999999
2024-06-28,Valencia,39.47276,-0.3734436,28.0,20.1,24.3,30.2,21.7,06:36,21:32,26.15,20.2,0.2,2024,6,28,Open-Meteo (ERA5),0.0,6.300000000000001
2024-06-29,Valencia,39.47276,-0.3734436,34.3,21.3,27.1,31.7,20.0,06:37,21:32,24.37,30.0,1.5,2024,6,29,Open-Meteo (ERA5),0.0,9.100000000000001
2024-06-30,Valencia,39.47276,-0.3734436,29.5,21.8,26.1,31.0,22.6,06:37,21:32,26.74,22.0,0.0,2024,6,30,Open-Meteo (ERA5),0.0,8.100000000000001
2024-07-01,Valencia,39.47276,-0.3734436,26.1,20.8,23.4,29.7,21.9,06:38,21:32,23.66,16.2,14.9,2024,7,1,Open-Meteo (ERA5),0.0,5.399999999999999
2024-07-02,Valencia,39.47276,-0.3734436,25.9,18.3,22.5,28.4,18.9,06:38,21:32,28.43,19.8,0.0,2024,7,2,Open-Meteo (ERA5),0.0,4.5
2024-07-03,Valencia,39.47276,-0.3734436,29.2,19.0,24.0,30.7,19.9,06:39,21:32,28.76,20.5,0.0,2024,7,3,Open-Meteo (ERA5),0.0,6.0
2024-07-04,Valencia,39.47276,-0.3734436,28.4,18.7,23.6,30.3,19.0,06:40,21:32,28.35,19.5,0.0,2024,7,4,Open-Meteo (ERA5),0.0,5.600000000000001
2024-07-05,Valencia,39.47276,-0.3734436,27.5,18.8,23.6,29.8,20.3,06:40,21:31,28.39,14.5,0.0,2024,7,5,Open-Meteo (ERA5),0.0,5.600000000000001
2024-07-06,Valencia,39.47276,-0.3734436,28.2,19.7,24.2,31.2,19.9,06:41,21:31,27.37,22.0,0.0,2024,7,6,Open-Meteo (ERA5),0.0,6.199999999999999
2024-07-07,Valencia,39.47276,-0.3734436,27.0,21.2,24.1,29.8,22.4,06:41,21:31,20.89,16.9,0.0,2024,7,7,Open-Meteo (ERA5),0.0,6.100000000000001
2024-07-08,Valencia,39.47276,-0.3734436,28.0,22.2,24.7,30.0,25.4,06:42,21:30,25.64,20.3,0.3,2024,7,8,Open-Meteo (ERA5),0.0,6.699999999999999
2024-07-09,Valencia,39.47276,-0.3734436,28.0,20.5,24.5,31.2,23.2,06:43,21:30,26.66,17.4,0.0,2024,7,9,Open-Meteo (ERA5),0.0,6.5
2024-07-10,Valencia,39.47276,-0.3734436,29.4,20.5,25.6,32.6,23.0,06:43,21:30,28.02,18.6,0.0,2024,7,10,Open-Meteo (ERA5),0.0,7.600000000000001
2024-07-11,Valencia,39.47276,-0.3734436,30.0,21.3,25.9,33.6,24.1,06:44,21:29,27.96,17.2,0.0,2024,7,11,Open-Meteo (ERA5),0.0,7.899999999999999
2024-07-12,Valencia,39.47276,-0.3734436,29.3,21.5,26.0,32.4,25.0,06:45,21:29,27.69,20.5,0.0,2024,7,12,Open-Meteo (ERA5),0.0,8.0
2024-07-13,Valencia,39.47276,-0.3734436,27.2,23.8,25.4,29.0,26.3,06:45,21:28,15.54,18.5,3.5,2024,7,13,Open-Meteo (ERA5),0.0,7.399999999999999
2024-07-14,Valencia,39.47276,-0.3734436,30.8,22.2,26.5,34.1,26.1,06:46,21:28,27.93,21.7,0.0,2024,7,14,Open-Meteo (ERA5),0.0,8.5
2024-07-15,Valencia,39.47276,-0.3734436,33.5,20.5,27.3,36.9,23.9,06:47,21:27,28.28,22.7,0.0,2024,7,15,Open-Meteo (ERA5),0.0,9.3
2024-07-16,Valencia,39.47276,-0.3734436,29.7,22.5,26.3,32.2,24.6,06:48,21:27,26.55,19.8,0.0,2024,7,16,Open-Meteo (ERA5),0.0,8.3
2024-07-17,Valencia,39.47276,-0.3734436,29.2,23.6,26.3,31.6,26.4,06:48,21:26,22.02,20.0,0.2,2024,7,17,Open-Meteo (ERA5),0.0,8.3
2024-07-18,Valencia,39.47276,-0.3734436,30.2,21.9,26.3,32.5,25.2,06:49,21:25,27.19,18.3,0.0,2024,7,18,Open-Meteo (ERA5),0.0,8.3
2024-07-19,Valencia,39.47276,-0.3734436,32.4,22.4,27.5,34.4,25.0,06:50,21:25,27.16,18.0,0.0,2024,7,19,Open-Meteo (ERA5),0.0,9.5
2024-07-20,Valencia,39.47276,-0.3734436,34.4,21.8,28.3,36.7,22.0,06:51,21:24,27.98,18.7,0.0,2024,7,20,Open-Meteo (ERA5),0.0,10.3
2024-07-21,Valencia,39.47276,-0.3734436,32.2,24.3,27.9,33.8,22.6,06:52,21:23,27.43,25.7,0.0,2024,7,21,Open-Meteo (ERA5),0.0,9.899999999999999
2024-07-22,Valencia,39.47276,-0.3734436,29.0,21.5,25.9,31.0,22.8,06:52,21:22,27.03,20.9,0.0,2024,7,22,Open-Meteo (ERA5),0.0,7.899999999999999
2024-07-23,Valencia,39.47276,-0.3734436,32.5,21.3,27.6,33.3,23.4,06:53,21:22,27.52,19.9,0.0,2024,7,23,Open-Meteo (ERA5),0.0,9.600000000000001
2024-07-24,Valencia,39.47276,-0.3734436,32.8,22.6,27.9,36.2,24.4,06:54,21:21,26.76,18.2,0.0,2024,7,24,Open-Meteo (ERA5),0.0,9.899999999999999
2024-07-25,Valencia,39.47276,-0.3734436,29.9,23.5,27.1,33.4,24.9,06:55,21:20,26.16,19.9,0.0,2024,7,25,Open-Meteo (ERA5),0.0,9.100000000000001
2024-07-26,Valencia,39.47276,-0.3734436,30.4,23.5,26.8,32.9,27.1,06:56,21:19,26.4,17.9,0.0,2024,7,26,Open-Meteo (ERA5),0.0,8.8
2024-07-27,Valencia,39.47276,-0.3734436,30.3,21.3,26.2,32.4,24.3,06:57,21:18,27.36,17.1,0.0,2024,7,27,Open-Meteo (ERA5),0.0,8.2
2024-07-28,Valencia,39.47276,-0.3734436,30.6,21.3,26.7,33.2,22.5,06:58,21:17,25.91,23.7,0.0,2024,7,28,Open-Meteo (ERA5),0.0,8.7
2024-07-29,Valencia,39.47276,-0.3734436,31.9,22.0,27.3,34.8,24.8,06:59,21:16,26.34,16.8,0.0,2024,7,29,Open-Meteo (ERA5),0.0,9.3
2024-07-30,Valencia,39.47276,-0.3734436,34.8,22.0,28.5,35.5,21.6,06:59,21:15,24.17,16.3,0.0,2024,7,30,Open-Meteo (ERA5),0.0,10.5
2024-07-31,Valencia,39.47276,-0.3734436,33.6,22.0,28.4,35.7,21.5,07:00,21:14,26.96,18.9,0.0,2024,7,31,Open-Meteo (ERA5),0.0,10.399999999999999
2024-08-01,Valencia,39.47276,-0.3734436,32.7,22.5,27.9,36.2,25.1,07:01,21:13,26.48,19.1,0.0,2024,8,1,Open-Meteo (ERA5),0.0,9.899999999999999
2024-08-02,Valencia,39.47276,-0.3734436,32.3,23.8,27.9,35.7,27.1,07:02,21:12,25.42,23.7,0.0,2024,8,2,Open-Meteo (ERA5),0.0,9.899999999999999
2024-08-03,Valencia,39.47276,-0.3734436,31.9,23.0,27.8,33.6,26.4,07:03,21:11,25.79,23.8,0.0,2024,8,3,Open-Meteo (ERA5),0.0,9.8
2024-08-04,Valencia,39.47276,-0.3734436,31.8,24.1,28.3,36.7,27.1,07:04,21:10,24.67,17.4,0.0,2024,8,4,Open-Meteo (ERA5),0.0,10.3
2024-08-05,Valencia,39.47276,-0.3734436,31.6,24.0,28.2,35.5,28.0,07:05,21:09,25.34,18.0,0.0,2024,8,5,Open-Meteo (ERA5),0.0,10.2
2024-08-06,Valencia,39.47276,-0.3734436,32.2,23.5,28.2,36.5,27.2,07:06,21:08,25.07,17.8,0.0,2024,8,6,Open-Meteo (ERA5),0.0,10.2
2024-08-07,Valencia,39.47276,-0.3734436,31.4,23.4,27.9,34.6,25.6,07:07,21:07,24.63,18.7,0.0,2024,8,7,Open-Meteo (ERA5),0.0,9.899999999999999
2024-08-08,Valencia,39.47276,-0.3734436,31.9,22.1,27.6,35.3,23.9,07:08,21:06,25.83,16.6,0.0,2024,8,8,Open-Meteo (ERA5),0.0,9.600000000000001
2024-08-09,Valencia,39.47276,-0.3734436,32.3,22.3,27.7,35.6,24.2,07:09,21:04,25.78,16.4,0.0,2024,8,9,Open-Meteo (ERA5),0.0,9.7
2024-08-10,Valencia,39.47276,-0.3734436,33.7,22.0,27.9,35.7,23.1,07:09,21:03,25.99,16.6,0.0,2024,8,10,Open-Meteo (ERA5),0.0,9.899999999999999
2024-08-11,Valencia,39.47276,-0.3734436,32.7,22.6,27.8,35.7,23.6,07:10,21:02,25.67,15.5,0.0,2024,8,11,Open-Meteo (ERA5),0.0,9.8
2024-08-12,Valencia,39.47276,-0.3734436,32.3,22.9,27.8,35.5,25.2,07:11,21:00,24.97,20.2,0.0,2024,8,12,Open-Meteo (ERA5),0.0,9.8
2024-08-13,Valencia,39.47276,-0.3734436,32.2,24.8,27.8,36.2,27.7,07:12,20:59,18.01,23.1,0.2,2024,8,13,Open-Meteo (ERA5),0.0,9.8
2024-08-14,Valencia,39.47276,-0.3734436,30.4,21.7,26.4,31.7,22.0,07:13,20:58,18.93,20.3,1.0,2024,8,14,Open-Meteo (ERA5),0.0,8.399999999999999
2024-08-15,Valencia,39.47276,-0.3734436,29.1,20.5,25.3,29.2,19.7,07:14,20:57,24.44,16.6,0.0,2024,8,15,Open-Meteo (ERA5),0.0,7.300000000000001
2024-08-16,Valencia,39.47276,-0.3734436,31.0,21.0,26.2,32.9,22.5,07:15,20:55,24.62,17.6,0.0,2024,8,16,Open-Meteo (ERA5),0.0,8.2
2024-08-17,Valencia,39.47276,-0.3734436,33.2,21.5,27.3,34.5,22.5,07:16,20:54,24.49,22.9,0.0,2024,8,17,Open-Meteo (ERA5),0.0,9.3
2024-08-18,Valencia,39.47276,-0.3734436,31.5,22.5,27.7,34.1,24.0,07:17,20:52,23.52,18.7,0.0,2024,8,18,Open-Meteo (ERA5),0.0,9.7
2024-08-19,Valencia,39.47276,-0.3734436,30.1,23.2,27.1,31.7,25.6,07:18,20:51,24.29,21.5,0.0,2024,8,19,Open-Meteo (ERA5),0.0,9.100000000000001
2024-08-20,Valencia,39.47276,-0.3734436,31.2,22.4,27.1,35.1,24.3,07:19,20:50,23.45,18.6,0.0,2024,8,20,Open-Meteo (ERA5),0.0,9.100000000000001
2024-08-21,Valencia,39.47276,-0.3734436,30.5,23.6,27.3,33.7,28.1,07:20,20:48,21.92,18.1,0.0,2024,8,21,Open-Meteo (ERA5),0.0,9.3
2024-08-22,Valencia,39.47276,-0.3734436,32.5,24.2,28.0,35.1,27.6,07:21,20:47,18.59,16.6,0.5,2024,8,22,Open-Meteo (ERA5),0.0,10.0
2024-08-23,Valencia,39.47276,-0.3734436,30.8,24.0,27.5,35.7,28.7,07:22,20:45,22.86,18.4,0.0,2024,8,23,Open-Meteo (ERA5),0.0,9.5
2024-08-24,Valencia,39.47276,-0.3734436,30.4,24.3,27.0,33.8,28.4,07:22,20:44,22.81,18.1,0.0,2024,8,24,Open-Meteo (ERA5),0.0,9.0
2024-08-25,Valencia,39.47276,-0.3734436,29.5,24.3,26.6,29.8,27.2,07:23,20:43,15.32,26.9,0.3,2024,8,25,Open-Meteo (ERA5),0.0,8.600000000000001
2024-08-26,Valencia,39.47276,-0.3734436,29.9,24.0,26.4,31.6,26.1,07:24,20:41,19.45,15.9,0.1,2024,8,26,Open-Meteo (ERA5),0.0,8.399999999999999
2024-08-27,Valencia,39.47276,-0.3734436,30.8,22.5,26.7,33.2,24.8,07:25,20:39,21.49,21.6,0.0,2024,8,27,Open-Meteo (ERA5),0.0,8.7
2024-08-28,Valencia,39.47276,-0.3734436,29.4,24.5,26.8,32.3,28.0,07:26,20:38,15.9,17.7,0.2,2024,8,28,Open-Meteo (ERA5),0.0,8.8
2024-08-29,Valencia,39.47276,-0.3734436,29.1,23.6,26.4,31.3,26.3,07:27,20:36,19.48,15.6,0.0,2024,8,29,Open-Meteo (ERA5),0.0,8.399999999999999
2024-08-30,Valencia,39.47276,-0.3734436,29.2,23.6,26.3,31.3,27.2,07:28,20:35,17.96,16.9,0.2,2024,8,30,Open-Meteo (ERA5),0.0,8.3
2024-08-31,Valencia,39.47276,-0.3734436,29.8,23.9,26.7,32.3,26.5,07:29,20:33,18.84,19.1,0.0,2024,8,31,Open-Meteo (ERA5),0.0,8.7
2024-09-01,Valencia,39.47276,-0.3734436,30.2,22.9,26.2,32.6,26.0,07:30,20:32,18.57,18.4,0.0,2024,9,1,Open-Meteo (ERA5),0.0,8.2
2024-09-02,Valencia,39.47276,-0.3734436,27.7,23.4,25.4,30.7,26.7,07:31,20:30,15.38,11.2,6.4,2024,9,2,Open-Meteo (ERA5),0.0,7.399999999999999
2024-09-03,Valencia,39.47276,-0.3734436,29.0,21.5,24.2,31.1,20.8,07:32,20:29,11.98,27.8,27.0,2024,9,3,Open-Meteo (ERA5),0.0,6.199999999999999
2024-09-04,Valencia,39.47276,-0.3734436,25.2,20.1,23.0,27.7,22.6,07:33,20:27,15.59,14.2,20.6,2024,9,4,Open-Meteo (ERA5),0.0,5.0
2024-09-05,Valencia,39.47276,-0.3734436,25.1,18.5,22.2,25.9,18.2,07:34,20:25,17.8,17.4,0.6,2024,9,5,Open-Meteo (ERA5),0.0,4.199999999999999
2024-09-06,Valencia,39.47276,-0.3734436,28.4,19.8,24.2,31.4,21.5,07:34,20:24,20.3,20.5,0.0,2024,9,6,Open-Meteo (ERA5),0.0,6.199999999999999
2024-09-07,Valencia,39.47276,-0.3734436,32.3,19.6,25.3,31.4,21.0,07:35,20:22,20.89,21.5,0.0,2024,9,7,Open-Meteo (ERA5),0.0,7.300000000000001
2024-09-08,Valencia,39.47276,-0.3734436,32.5,20.4,26.2,32.4,21.5,07:36,20:21,21.4,26.2,0.6,2024,9,8,Open-Meteo (ERA5),0.0,8.2
2024-09-09,Valencia,39.47276,-0.3734436,28.6,18.9,23.9,29.5,18.6,07:37,20:19,21.86,22.9,0.0,2024,9,9,Open-Meteo (ERA5),0.0,5.899999999999999
2024-09-10,Valencia,39.47276,-0.3734436,27.7,19.0,23.3,29.7,18.3,07:38,20:18,21.15,21.7,0.0,2024,9,10,Open-Meteo (ERA5),0.0,5.300000000000001
2024-09-11,Valencia,39.47276,-0.3734436,26.8,19.1,23.2,28.5,20.4,07:39,20:16,18.36,19.1,0.0,2024,9,11,Open-Meteo (ERA5),0.0,5.199999999999999
2024-09-12,Valencia,39.47276,-0.3734436,30.2,19.6,24.3,31.1,20.9,07:40,20:14,18.37,23.5,0.1,2024,9,12,Open-Meteo (ERA5),0.0,6.300000000000001
2024-09-13,Valencia,39.47276,-0.3734436,23.9,19.0,21.5,25.1,18.4,07:41,20:13,16.84,16.2,1.3,2024,9,13,Open-Meteo (ERA5),0.0,3.5
2024-09-14,Valencia,39.47276,-0.3734436,25.2,17.0,21.1,24.6,15.7,07:42,20:11,17.66,20.4,0.0,2024,9,14,Open-Meteo (ERA5),0.0,3.1000000000000014
2024-09-15,Valencia,39.47276,-0.3734436,26.4,15.6,21.6,26.8,15.3,07:43,20:09,20.78,16.6,0.0,2024,9,15,Open-Meteo (ERA5),0.0,3.6000000000000014
2024-09-16,Valencia,39.47276,-0.3734436,27.1,16.3,21.8,27.7,16.0,07:44,20:08,20.51,16.9,0.0,2024,9,16,Open-Meteo (ERA5),0.0,3.8000000000000007
2024-09-17,Valencia,39.47276,-0.3734436,26.0,16.2,21.7,25.7,15.0,07:45,20:06,17.26,17.4,0.3,2024,9,17,Open-Meteo (ERA5),0.0,3.6999999999999993
2024-09-18,Valencia,39.47276,-0.3734436,22.8,18.5,20.9,23.2,18.2,07:45,20:04,15.15,20.6,1.7,2024,9,18,Open-Meteo (ERA5),0.0,2.8999999999999986
2024-09-19,Valencia,39.47276,-0.3734436,24.1,18.2,20.6,24.6,19.8,07:46,20:03,11.42,14.9,5.5,2024,9,19,Open-Meteo (ERA5),0.0,2.6000000000000014
2024-09-20,Valencia,39.47276,-0.3734436,23.8,17.4,20.7,24.5,18.9,07:47,20:01,15.18,15.4,1.7,2024,9,20,Open-Meteo (ERA5),0.0,2.6999999999999993
2024-09-21,Valencia,39.47276,-0.3734436,22.5,19.2,20.2,24.6,19.7,07:48,19:59,7.24,15.3,27.1,2024,9,21,Open-Meteo (ERA5),0.0,2.1999999999999993
2024-09-22,Valencia,39.47276,-0.3734436,28.0,17.0,21.6,29.0,18.3,07:49,19:58,18.1,18.0,1.3,2024,9,22,Open-Meteo (ERA5),0.0,3.6000000000000014
2024-09-23,Valencia,39.47276,-0.3734436,25.8,17.1,21.2,27.0,16.8,07:50,19:56,15.83,20.0,1.2,2024,9,23,Open-Meteo (ERA5),0.0,3.1999999999999993
2024-09-24,Valencia,39.47276,-0.3734436,28.5,17.1,22.4,26.9,16.6,07:51,19:55,17.15,23.1,0.0,2024,9,24,Open-Meteo (ERA5),0.0,4.399999999999999
2024-09-25,Valencia,39.47276,-0.3734436,29.2,20.2,24.2,28.1,17.0,07:52,19:53,17.47,22.9,0.0,2024,9,25,Open-Meteo (ERA5),0.0,6.199999999999999
2024-09-26,Valencia,39.47276,-0.3734436,32.1,22.4,26.8,29.8,21.9,07:53,19:51,18.21,27.3,0.0,2024,9,26,Open-Meteo (ERA5),0.0,8.8
2024-09-27,Valencia,39.47276,-0.3734436,28.9,20.7,24.4,26.6,18.1,07:54,19:50,17.46,22.3,0.0,2024,9,27,Open-Meteo (ERA5),0.0,6.399999999999999
2024-09-28,Valencia,39.47276,-0.3734436,22.5,13.6,19.3,21.1,11.8,07:55,19:48,19.05,14.9,0.0,2024,9,28,Open-Meteo (ERA5),0.0,1.3000000000000007
2024-09-29,Valencia,39.47276,-0.3734436,24.4,14.4,19.3,24.3,13.2,07:56,19:47,18.02,19.4,0.0,2024,9,29,Open-Meteo (ERA5),0.0,1.3000000000000007
2024-09-30,Valencia,39.47276,-0.3734436,25.5,14.8,20.2,26.5,14.6,07:57,19:45,18.23,16.8,0.0,2024,9,30,Open-Meteo (ERA5),0.0,2.1999999999999993
2024-10-01,Valencia,39.47276,-0.3734436,25.5,15.0,20.4,26.6,14.6,07:58,19:43,16.23,14.3,0.0,2024,10,1,Open-Meteo (ERA5),0.0,2.3999999999999986
2024-10-02,Valencia,39.47276,-0.3734436,32.5,17.2,24.6,31.4,16.8,07:59,19:42,14.38,21.2,0.0,2024,10,2,Open-Meteo (ERA5),0.0,6.600000000000001
2024-10-03,Valencia,39.47276,-0.3734436,25.5,19.7,22.7,25.7,18.7,08:00,19:40,18.18,24.6,1.1,2024,10,3,Open-Meteo (ERA5),0.0,4.699999999999999
2024-10-04,Valencia,39.47276,-0.3734436,24.7,13.7,19.3,23.5,11.4,08:01,19:39,17.98,19.1,0.0,2024,10,4,Open-Meteo (ERA5),0.0,1.3000000000000007
2024-10-05,Valencia,39.47276,-0.3734436,25.9,14.6,20.1,25.4,13.2,08:02,19:37,16.79,21.2,0.0,2024,10,5,Open-Meteo (ERA5),0.0,2.1000000000000014
2024-10-06,Valencia,39.47276,-0.3734436,33.8,18.1,25.7,31.1,18.8,08:03,19:35,16.42,21.6,0.0,2024,10,6,Open-Meteo (ERA5),0.0,7.699999999999999
